1.4999,-20.82,0
2.1999,-19.96,66.299
3.3999,-17.99,232.39
4.5,-15.69,404.61
4.5,-13.51,538.49
4.2,-11.74,609.5
3.9001,-10.51,620.1
4.7999,-9.8601,570.59
5.8001,-9.84,455.8
5.4,-10.6,300.8
6.1999,-12.18,125.19
4.2,-14.14,1.3971
3.3999,-14.95,0
1.8001,-15.75,0
0.7999,-16.56,0
3.1,-17.36,0
2.0001,-18.17,0
2.0001,-18.98,0
1.4999,-18.52,0
1.8001,-17.92,0
2.1999,-17.33,0
2.6999,-16.97,0
2.1999,-16.6,0
2.8999,-16.31,0
3.3999,-16.17,0
6.1999,-14.48,60.804
5.8001,-11.16,217.2
4.7999,-7.3704,378
5.1001,-3.8504,494.8
4.7999,-1.0896,537.5
7.0001,0.9396,539.91
7.0001,2.2801,506.59
6.1999,2.7902,407.4
5.8001,2.01,244.19
7.0001,0.25,99.099
5.1001,-1.9,1.3039
3.3999,-2.9998,0
2.6999,-4.0903,0
1.4,-5.18,0
0.7999,-6.2798,0
0.2999,-7.3704,0
0.6001,-8.46,0
0.2,-10.21,0
0.2,-12.03,0
0.5,-13.86,0
1.2,-14.8,0
0.6001,-15.75,0
1.2,-16.4,0
1.4,-16.47,0
1.6999,-15.05,70.505
2.0001,-12.33,233.5
2.5001,-9.2704,398.1
2.1999,-6.3704,527.91
2.3999,-3.92,603.91
2.6999,-2.1097,616.4
2.1999,-1.0603,563.59
2.8999,-0.7297,460.4
4.2,-1.3597,308.71
4.7999,-3.04,132.19
7.3999,-5.2304,2.0025
4.2,-6.7697,0
5.1001,-8.3099,0
5.8001,-9.8501,0
6.1999,-11.39,0
6.6,-12.93,0
6.1999,-14.47,0
8.6001,-15.67,0
8.6001,-16.93,0
8,-18.2,0
8.2,-18.86,0
4.5,-19.52,0
3.9001,-19.99,0
4.5,-20.05,0
6.1999,-18.53,72.197
